drone_id,latitude,longitude,altitude,speed,battery,packet_sequence,speed_alt_ratio,battery_drain_rate,attack_type,is_anomaly
drone_10,34.035664,-118.249287,165.63,47.77,32.08,67273,0.2867,67.92,DOS,1
drone_10,34.276559,-117.749838,106.52,136.47,66.49,1604,1.2693,33.51,GPS_SPOOFING,1
drone_1,34.046207,-118.258882,295.06,13.76,61.59,668,0.0465,38.41,NORMAL,0
drone_2,34.411869,-117.931701,227.27,98.3,46.09,1666,0.4306,53.91,GPS_SPOOFING,1
drone_8,34.053246,-118.259589,78.66,37.47,66.41,14082,0.4704,33.59,DOS,1
drone_6,34.046678,-118.252467,130.78,13.74,99.31,1459,0.1043,0.69,NORMAL,0
drone_2,34.03886,-118.235936,297.81,6.53,78.98,117,0.0219,21.02,NORMAL,0
drone_1,34.055709,-118.242376,67.47,20.21,88.7,1352,0.2952,11.3,NORMAL,0
drone_7,34.051305,-118.228465,140.34,55.47,28.77,21533,0.3925,71.23,DOS,1
drone_4,34.399409,-117.93681,173.79,134.91,71.15,1535,0.7718,28.85,GPS_SPOOFING,1
drone_8,34.055329,-118.239193,149.64,7.95,98.92,187,0.0528,1.08,NORMAL,0
drone_3,34.04222,-118.226525,154.58,14.68,74.19,82,0.0944,25.81,NORMAL,0
drone_3,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_8,34.056532,-118.244492,64.7,15.76,85.49,829,0.2399,14.51,NORMAL,0
drone_5,34.035633,-118.235911,102.46,16.04,86.67,910,0.155,13.33,NORMAL,0
drone_9,34.050866,-118.249061,4.75,0.91,9.35,1936,0.1583,90.65,JAMMING,1
drone_8,34.054725,-118.245894,76.46,23.59,62.18,57,0.3045,37.82,NORMAL,0
drone_7,34.05909,-118.226697,215.62,13.68,80.25,678,0.0632,19.75,NORMAL,0
drone_10,34.054843,-118.245384,14.42,0.15,9.84,1897,0.0097,90.16,JAMMING,1
drone_10,34.050868,-118.235092,158.82,17.75,75.96,809,0.1111,24.04,NORMAL,0
drone_2,34.033512,-118.260824,88.1,14.1,67.74,993,0.1582,32.26,NORMAL,0
drone_1,34.046677,-118.233122,210.78,9.5,61.0,707,0.0449,39.0,NORMAL,0
drone_2,34.053407,-118.26013,220.39,8.61,95.52,1320,0.0389,4.48,NORMAL,0
drone_4,34.043939,-118.262159,82.59,14.02,81.54,700,0.1677,18.46,NORMAL,0
drone_5,34.350286,-117.758196,365.08,88.36,61.96,1694,0.2414,38.04,GPS_SPOOFING,1
drone_10,34.071154,-118.246598,262.35,20.57,81.3,540,0.0781,18.7,NORMAL,0
drone_4,34.037973,-118.25035,184.62,15.42,76.9,116,0.0831,23.1,NORMAL,0
drone_9,34.053601,-118.243596,144.73,24.31,84.89,789,0.1668,15.11,NORMAL,0
drone_9,34.056066,-118.238256,10.09,0.01,8.36,1888,0.0009,91.64,JAMMING,1
drone_5,34.188628,-117.996201,202.85,137.99,52.79,1613,0.6769,47.21,GPS_SPOOFING,1
drone_5,34.032221,-118.252271,159.61,39.27,53.69,58940,0.2445,46.31,DOS,1
drone_1,34.049581,-118.263029,199.02,11.25,86.52,1159,0.0562,13.48,NORMAL,0
drone_2,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_6,34.042591,-118.235135,189.57,14.99,73.17,1098,0.0787,26.83,NORMAL,0
drone_6,34.070833,-118.262231,262.42,6.32,98.88,15,0.024,1.12,NORMAL,0
drone_6,34.192768,-117.786134,332.08,117.04,85.04,1514,0.3514,14.96,GPS_SPOOFING,1
drone_8,34.070437,-118.234948,123.49,58.81,27.06,11740,0.4724,72.94,DOS,1
drone_3,34.066316,-118.247837,186.21,13.94,77.88,677,0.0745,22.12,NORMAL,0
drone_4,34.04904,-118.226701,113.84,9.15,62.88,382,0.0797,37.12,NORMAL,0
drone_8,34.036896,-118.228356,64.63,14.13,71.0,949,0.2153,29.0,NORMAL,0
drone_10,34.068432,-118.224963,97.92,13.87,90.07,197,0.1402,9.93,NORMAL,0
drone_10,34.051297,-118.233317,240.54,22.89,88.71,888,0.0948,11.29,NORMAL,0
drone_6,34.045291,-118.253851,294.84,23.99,82.99,1091,0.0811,17.01,NORMAL,0
drone_5,34.069588,-118.224455,166.68,44.16,32.53,79668,0.2634,67.47,DOS,1
drone_1,34.393152,-117.760586,303.09,124.08,57.61,1649,0.408,42.39,GPS_SPOOFING,1
drone_9,34.038606,-118.245477,219.54,11.04,80.58,36,0.0501,19.42,NORMAL,0
drone_1,34.27515,-117.881748,299.56,105.53,49.08,1748,0.3511,50.92,GPS_SPOOFING,1
drone_4,34.050193,-118.229143,77.42,32.88,46.3,34869,0.4193,53.7,DOS,1
drone_9,34.047424,-118.263644,79.29,18.54,83.73,1318,0.2309,16.27,NORMAL,0
drone_10,34.056556,-118.24824,7.33,0.86,2.04,1934,0.1032,97.96,JAMMING,1
drone_10,34.050049,-118.260156,136.53,16.06,95.03,286,0.1168,4.97,NORMAL,0
drone_6,34.049342,-118.236647,108.65,18.0,71.15,1185,0.1642,28.85,NORMAL,0
drone_6,34.052228,-118.234148,7.55,1.29,2.68,1876,0.1509,97.32,JAMMING,1
drone_6,34.068216,-118.231101,157.04,32.18,46.2,69087,0.2036,53.8,DOS,1
drone_3,34.066234,-118.241667,295.3,23.17,75.1,602,0.0782,24.9,NORMAL,0
drone_5,34.065112,-118.245294,207.2,14.0,87.14,611,0.0672,12.86,NORMAL,0
drone_1,34.04667,-118.252474,165.33,21.57,89.8,469,0.1297,10.2,NORMAL,0
drone_9,34.058783,-118.257919,74.65,21.34,87.21,251,0.2821,12.79,NORMAL,0
drone_2,34.07068,-118.226777,168.61,13.17,79.61,850,0.0776,20.39,NORMAL,0
drone_1,34.064814,-118.227301,211.46,7.0,81.19,778,0.0329,18.81,NORMAL,0
drone_4,34.047545,-118.263163,117.32,8.04,80.23,665,0.068,19.77,NORMAL,0
drone_8,34.226504,-117.934983,258.92,91.66,63.22,1678,0.3526,36.78,GPS_SPOOFING,1
drone_1,34.260966,-117.854683,153.78,98.66,76.68,1568,0.6374,23.32,GPS_SPOOFING,1
drone_10,34.054897,-118.256233,191.5,45.63,21.97,72548,0.237,78.03,DOS,1
drone_3,34.044075,-118.253164,5.77,1.54,14.32,1798,0.2275,85.68,JAMMING,1
drone_2,34.049857,-118.263244,286.94,22.47,76.52,928,0.078,23.48,NORMAL,0
drone_4,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.04328,-118.249888,2.39,1.17,9.34,1786,0.3451,90.66,JAMMING,1
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_10,34.04339,-118.260767,128.89,35.31,52.02,38785,0.2718,47.98,DOS,1
drone_6,34.033329,-118.23818,203.57,7.22,89.48,389,0.0353,10.52,NORMAL,0
drone_8,34.04972,-118.226638,85.11,5.7,85.89,264,0.0662,14.11,NORMAL,0
drone_8,34.040082,-118.231645,210.24,17.54,80.14,27,0.083,19.86,NORMAL,0
drone_8,34.464505,-117.898514,264.16,96.52,56.65,1708,0.364,43.35,GPS_SPOOFING,1
drone_4,34.069001,-118.245426,105.39,13.79,61.44,1139,0.1296,38.56,NORMAL,0
drone_6,34.033253,-118.254683,288.2,5.11,94.3,1361,0.0177,5.7,NORMAL,0
drone_1,34.468556,-118.073323,110.58,89.6,43.19,1583,0.803,56.81,GPS_SPOOFING,1
drone_10,34.068874,-118.242139,232.34,18.55,66.24,930,0.0795,33.76,NORMAL,0
drone_3,34.034045,-118.243973,243.47,5.63,83.8,119,0.023,16.2,NORMAL,0
drone_8,34.064636,-118.228257,219.16,22.29,66.48,713,0.1012,33.52,NORMAL,0
drone_6,34.069427,-118.229625,119.74,18.5,90.49,584,0.1532,9.51,NORMAL,0
drone_1,34.046149,-118.249589,194.29,19.63,86.91,616,0.1005,13.09,NORMAL,0
drone_9,34.062303,-118.24996,64.1,17.36,60.1,1238,0.2667,39.9,NORMAL,0
drone_6,34.063247,-118.240617,198.82,9.05,95.6,1211,0.0453,4.4,NORMAL,0
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_6,34.401133,-117.84344,123.36,105.69,55.95,1545,0.8499,44.05,GPS_SPOOFING,1
drone_5,34.042013,-118.234946,101.93,9.23,69.78,334,0.0897,30.22,NORMAL,0
drone_1,34.053466,-118.248484,0.98,1.69,12.36,1914,0.8535,87.64,JAMMING,1
drone_7,34.056441,-118.230683,206.14,5.06,68.83,1390,0.0244,31.17,NORMAL,0
drone_3,34.071801,-118.246561,223.06,22.44,79.9,966,0.1002,20.1,NORMAL,0
drone_4,34.047659,-118.224923,257.72,24.05,81.07,1452,0.093,18.93,NORMAL,0
drone_8,34.046258,-118.224024,79.76,6.05,84.85,581,0.0749,15.15,NORMAL,0
drone_3,34.045563,-118.249537,91.41,8.68,95.25,362,0.0939,4.75,NORMAL,0
drone_2,34.034885,-118.252539,285.68,15.08,60.72,791,0.0526,39.28,NORMAL,0
drone_8,34.484532,-118.080862,293.77,139.31,85.48,1636,0.4726,14.52,GPS_SPOOFING,1
drone_8,34.057287,-118.243239,163.37,40.48,54.37,86937,0.2463,45.63,DOS,1
drone_5,34.044626,-118.262413,111.71,18.57,64.04,165,0.1648,35.96,NORMAL,0
drone_6,34.04412,-118.250989,291.25,17.96,71.32,590,0.0615,28.68,NORMAL,0
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_6,34.041082,-118.229031,191.19,9.35,92.9,69,0.0486,7.1,NORMAL,0
drone_2,34.185712,-117.882945,301.99,106.48,57.87,1528,0.3514,42.13,GPS_SPOOFING,1
drone_6,34.071903,-118.259601,224.08,16.52,69.6,1432,0.0734,30.4,NORMAL,0
drone_7,34.062485,-118.238602,119.26,22.31,88.95,1130,0.1855,11.05,NORMAL,0
drone_8,34.03333,-118.240659,210.0,19.44,60.4,1166,0.0921,39.6,NORMAL,0
drone_4,34.384575,-117.808801,164.2,147.31,58.86,1595,0.8917,41.14,GPS_SPOOFING,1
drone_6,34.040634,-118.250373,173.87,22.46,77.01,1083,0.1284,22.99,NORMAL,0
drone_9,34.068184,-118.263284,79.11,9.5,63.04,644,0.1186,36.96,NORMAL,0
drone_2,34.059295,-118.257567,148.68,36.23,37.02,67352,0.242,62.98,DOS,1
drone_8,34.049575,-118.257889,280.66,24.71,79.88,310,0.0877,20.12,NORMAL,0
drone_5,34.04447,-118.249233,179.53,58.79,50.61,66020,0.3257,49.39,DOS,1
drone_10,34.042391,-118.244401,266.15,16.08,85.93,492,0.0602,14.07,NORMAL,0
drone_2,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_5,34.042031,-118.261795,281.42,9.19,79.75,1131,0.0325,20.25,NORMAL,0
drone_5,34.068015,-118.25075,81.98,9.63,80.12,613,0.1161,19.88,NORMAL,0
drone_10,34.034172,-118.245311,101.14,15.61,98.33,869,0.1528,1.67,NORMAL,0
drone_10,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_9,34.057164,-118.240268,165.97,9.65,86.88,1154,0.0578,13.12,NORMAL,0
drone_4,34.063525,-118.240975,149.84,30.94,40.71,81839,0.2051,59.29,DOS,1
drone_6,34.042986,-118.257864,125.88,17.53,93.19,1246,0.1382,6.81,NORMAL,0
drone_8,34.038504,-118.250035,140.18,8.13,72.03,299,0.0576,27.97,NORMAL,0
drone_10,34.052875,-118.243512,2.24,1.96,14.4,1765,0.6049,85.6,JAMMING,1
drone_10,34.054205,-118.241053,14.82,0.69,12.28,1883,0.0436,87.72,JAMMING,1
drone_4,34.052759,-118.246482,282.8,14.17,96.92,1233,0.0499,3.08,NORMAL,0
drone_3,34.058139,-118.259131,236.61,24.06,77.85,1244,0.1013,22.15,NORMAL,0
drone_6,34.065103,-118.23691,146.11,19.78,87.29,1337,0.1345,12.71,NORMAL,0
drone_3,34.038719,-118.253658,74.11,46.63,39.83,64777,0.6208,60.17,DOS,1
drone_4,34.0608,-118.229715,82.0,21.03,61.5,1482,0.2534,38.5,NORMAL,0
drone_4,34.055204,-118.240056,186.61,20.94,98.41,1019,0.1116,1.59,NORMAL,0
drone_7,34.055901,-118.262299,170.68,15.61,98.08,1449,0.0909,1.92,NORMAL,0
drone_2,34.066909,-118.230853,99.71,11.22,71.93,1149,0.1114,28.07,NORMAL,0
drone_4,34.063436,-118.257531,74.47,24.79,92.38,886,0.3285,7.62,NORMAL,0
drone_6,34.044096,-118.23205,55.76,12.63,72.62,64,0.2225,27.38,NORMAL,0
drone_6,34.070565,-118.258272,70.98,16.4,69.6,672,0.2278,30.4,NORMAL,0
drone_8,34.062463,-118.237175,163.7,8.04,61.92,222,0.0488,38.08,NORMAL,0
drone_7,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_10,34.047662,-118.230878,206.08,20.06,92.91,146,0.0969,7.09,NORMAL,0
drone_4,34.034541,-118.246021,101.74,7.8,60.33,653,0.0759,39.67,NORMAL,0
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_3,34.041792,-118.257278,151.23,20.34,94.67,1324,0.1336,5.33,NORMAL,0
drone_4,34.041364,-118.24795,277.38,14.3,69.22,1145,0.0514,30.78,NORMAL,0
drone_1,34.057185,-118.231757,55.1,12.09,74.37,1472,0.2155,25.63,NORMAL,0
drone_7,34.051992,-118.229381,243.17,15.21,87.58,352,0.0623,12.42,NORMAL,0
drone_6,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_2,34.052352,-118.247221,1.59,0.43,5.09,1999,0.166,94.91,JAMMING,1
drone_9,34.066336,-118.257029,241.91,13.76,65.15,502,0.0566,34.85,NORMAL,0
drone_6,34.063237,-118.250019,131.05,19.92,81.81,565,0.1509,18.19,NORMAL,0
drone_6,34.041997,-118.253192,247.7,23.72,78.44,1199,0.0954,21.56,NORMAL,0
drone_7,34.051258,-118.239464,12.13,1.9,2.37,1981,0.1447,97.63,JAMMING,1
drone_6,34.058991,-118.238388,92.9,6.49,60.91,1289,0.0691,39.09,NORMAL,0
drone_9,34.048532,-118.240643,55.95,15.4,84.88,164,0.2704,15.12,NORMAL,0
drone_9,34.067569,-118.235135,264.32,24.92,75.2,1343,0.0939,24.8,NORMAL,0
drone_2,34.054772,-118.231982,277.84,24.84,70.12,101,0.0891,29.88,NORMAL,0
drone_3,34.038869,-118.256575,77.23,22.58,94.33,751,0.2886,5.67,NORMAL,0
drone_3,34.048342,-118.243519,87.23,46.05,31.02,87623,0.5219,68.98,DOS,1
drone_3,34.049635,-118.243711,12.75,0.9,13.62,1875,0.0655,86.38,JAMMING,1
drone_5,34.042624,-118.25558,68.99,20.72,93.53,2,0.296,6.47,NORMAL,0
drone_3,34.052216,-118.245723,109.23,32.37,36.28,12220,0.2937,63.72,DOS,1
drone_6,34.044383,-118.245594,191.05,15.67,98.78,849,0.0816,1.22,NORMAL,0
drone_1,34.067964,-118.263605,111.37,10.92,70.14,305,0.0972,29.86,NORMAL,0
drone_7,34.04716,-118.238746,274.66,22.47,72.04,733,0.0815,27.96,NORMAL,0
drone_4,34.060609,-118.223762,256.47,21.94,88.86,471,0.0852,11.14,NORMAL,0
drone_8,34.047134,-118.235868,10.9,1.49,2.18,1901,0.1252,97.82,JAMMING,1
drone_4,34.036539,-118.258968,173.54,5.29,89.5,484,0.0303,10.5,NORMAL,0
drone_9,34.066844,-118.238349,266.98,21.18,99.29,427,0.079,0.71,NORMAL,0
drone_4,34.059174,-118.243453,4.56,1.48,7.23,1978,0.2662,92.77,JAMMING,1
drone_6,34.045863,-118.247663,264.07,6.67,96.97,594,0.0252,3.03,NORMAL,0
drone_8,34.451715,-117.923625,238.93,149.89,54.36,1633,0.6247,45.64,GPS_SPOOFING,1
drone_3,34.455757,-117.893352,219.25,153.69,68.5,1577,0.6978,31.5,GPS_SPOOFING,1
drone_8,34.067612,-118.236719,125.95,54.44,27.25,62264,0.4288,72.75,DOS,1
drone_4,34.069854,-118.262924,143.16,14.24,88.24,524,0.0988,11.76,NORMAL,0
drone_6,34.034733,-118.239097,82.24,18.37,80.29,188,0.2207,19.71,NORMAL,0
drone_3,34.440392,-118.010579,312.02,134.51,85.71,1739,0.4297,14.29,GPS_SPOOFING,1
drone_8,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_4,34.041343,-118.24302,76.76,20.1,69.02,570,0.2585,30.98,NORMAL,0
drone_10,34.056967,-118.232867,184.83,10.94,76.44,1489,0.0589,23.56,NORMAL,0
drone_3,34.252755,-118.103271,219.37,137.78,84.43,1709,0.6252,15.57,GPS_SPOOFING,1
drone_5,34.047089,-118.249074,265.26,23.14,98.95,1274,0.0869,1.05,NORMAL,0
drone_1,34.036315,-118.244534,167.56,18.31,99.06,435,0.1086,0.94,NORMAL,0
drone_7,34.032437,-118.230283,79.79,10.22,94.35,1013,0.1265,5.65,NORMAL,0
drone_3,34.044258,-118.225731,186.64,5.81,80.24,538,0.031,19.76,NORMAL,0
drone_9,34.043632,-118.25386,169.61,19.33,88.14,1133,0.1133,11.86,NORMAL,0
drone_6,34.035357,-118.238081,143.34,9.75,69.93,106,0.0675,30.07,NORMAL,0
drone_4,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_8,34.16486,-117.959685,251.87,153.83,46.28,1556,0.6083,53.72,GPS_SPOOFING,1
drone_1,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_8,34.037181,-118.249768,167.87,24.75,71.12,482,0.1466,28.88,NORMAL,0
drone_10,34.037575,-118.242635,227.87,7.51,87.86,1363,0.0328,12.14,NORMAL,0
drone_8,34.044748,-118.244046,11.58,0.03,10.48,1922,0.0024,89.52,JAMMING,1
drone_3,34.038923,-118.225562,99.84,13.57,94.84,28,0.1346,5.16,NORMAL,0
drone_7,34.04633,-118.251841,7.22,1.06,13.95,1818,0.129,86.05,JAMMING,1
drone_6,34.244647,-117.882452,282.96,159.95,83.51,1689,0.5633,16.49,GPS_SPOOFING,1
drone_10,34.061941,-118.236614,262.85,12.16,98.32,1366,0.0461,1.68,NORMAL,0
drone_5,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_9,34.048229,-118.227389,120.87,15.4,78.74,773,0.1264,21.26,NORMAL,0
drone_9,34.032863,-118.226418,126.32,22.95,99.36,1106,0.1803,0.64,NORMAL,0
drone_5,34.07143,-118.246185,165.65,12.81,67.28,375,0.0769,32.72,NORMAL,0
drone_5,34.067255,-118.228866,193.9,5.21,78.31,1085,0.0267,21.69,NORMAL,0
drone_2,34.070445,-118.251996,79.78,44.25,22.46,56252,0.5478,77.54,DOS,1
drone_1,34.071715,-118.241132,117.55,6.93,87.29,283,0.0585,12.71,NORMAL,0
drone_4,34.045023,-118.244682,123.72,5.9,97.16,275,0.0473,2.84,NORMAL,0
drone_6,34.04403,-118.239608,4.04,1.8,3.32,1964,0.3571,96.68,JAMMING,1
drone_3,34.063426,-118.250813,231.32,20.67,87.13,632,0.089,12.87,NORMAL,0
drone_9,34.052699,-118.242984,111.91,18.93,69.9,914,0.1677,30.1,NORMAL,0
drone_4,34.057456,-118.226806,112.49,8.3,86.43,929,0.0731,13.57,NORMAL,0
drone_4,34.061445,-118.257907,141.05,9.33,96.54,238,0.0657,3.46,NORMAL,0
drone_9,34.05644,-118.259103,125.36,22.2,80.67,765,0.1757,19.33,NORMAL,0
drone_2,34.058155,-118.253356,144.16,22.43,80.56,1422,0.1545,19.44,NORMAL,0
drone_3,34.041534,-118.228825,236.38,23.63,88.56,1183,0.0995,11.44,NORMAL,0
drone_7,34.462865,-117.865456,315.09,103.42,66.45,1541,0.3272,33.55,GPS_SPOOFING,1
drone_1,34.049107,-118.258333,166.17,17.45,83.55,1119,0.1044,16.45,NORMAL,0
drone_5,34.040542,-118.225702,224.6,21.53,72.15,258,0.0954,27.85,NORMAL,0
drone_4,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_9,34.217709,-117.784887,398.47,122.13,76.77,1699,0.3057,23.23,GPS_SPOOFING,1
drone_8,34.470203,-118.083587,260.65,130.52,62.78,1593,0.4988,37.22,GPS_SPOOFING,1
drone_4,34.370056,-118.034866,101.81,114.21,53.0,1578,1.1109,47.0,GPS_SPOOFING,1
drone_6,34.051973,-118.227245,173.61,19.79,84.86,410,0.1133,15.14,NORMAL,0
drone_10,34.050296,-118.234014,296.34,7.42,70.04,340,0.025,29.96,NORMAL,0
drone_6,34.061742,-118.250788,218.77,17.09,62.71,23,0.0778,37.29,NORMAL,0
drone_8,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_1,34.041473,-118.242797,62.68,19.18,87.08,247,0.3012,12.92,NORMAL,0
drone_4,34.054544,-118.231765,147.44,52.01,52.69,20665,0.3504,47.31,DOS,1
drone_6,34.036939,-118.257113,241.96,18.99,87.58,1460,0.0782,12.42,NORMAL,0
drone_7,34.037347,-118.245369,79.23,19.88,87.07,268,0.2478,12.93,NORMAL,0
drone_8,34.068332,-118.229366,195.9,11.25,64.95,1181,0.0571,35.05,NORMAL,0
drone_8,34.061342,-118.257262,271.57,11.59,65.35,198,0.0425,34.65,NORMAL,0
drone_5,34.059513,-118.235296,153.65,6.93,78.17,54,0.0448,21.83,NORMAL,0
drone_9,34.033266,-118.253891,188.86,55.28,60.32,64324,0.2912,39.68,DOS,1
drone_2,34.034019,-118.234713,127.61,10.2,69.84,317,0.0793,30.16,NORMAL,0
drone_3,34.052543,-118.244243,103.17,13.69,82.48,580,0.1314,17.52,NORMAL,0
drone_2,34.0581,-118.250523,151.49,24.57,69.8,422,0.1611,30.2,NORMAL,0
drone_3,34.043745,-118.249221,159.26,52.67,68.11,80195,0.3287,31.89,DOS,1
drone_2,34.038671,-118.248313,155.39,11.98,85.56,1445,0.0766,14.44,NORMAL,0
drone_3,34.063299,-118.227703,138.24,19.77,97.4,1310,0.142,2.6,NORMAL,0
drone_3,34.061561,-118.246747,75.75,10.92,84.56,1032,0.1423,15.44,NORMAL,0
drone_4,34.04452,-118.252139,5.47,0.25,9.23,1774,0.0386,90.77,JAMMING,1
drone_5,34.040962,-118.22416,85.39,24.97,81.96,885,0.289,18.04,NORMAL,0
drone_1,34.048718,-118.224697,125.1,16.55,90.61,131,0.1312,9.39,NORMAL,0
drone_6,34.036713,-118.224715,281.34,23.52,91.88,1101,0.0833,8.12,NORMAL,0
drone_8,34.045408,-118.236932,4.93,0.15,5.1,1874,0.0253,94.9,JAMMING,1
drone_1,34.068013,-118.263682,99.28,46.13,56.54,39739,0.46,43.46,DOS,1
drone_10,34.052233,-118.23048,114.4,51.47,52.26,78055,0.446,47.74,DOS,1
drone_6,34.059633,-118.249629,12.81,0.55,2.34,1846,0.0398,97.66,JAMMING,1
drone_5,34.165191,-118.061413,332.78,129.63,57.55,1571,0.3884,42.45,GPS_SPOOFING,1
drone_5,34.053761,-118.239181,66.27,6.26,77.05,228,0.0931,22.95,NORMAL,0
drone_4,34.055919,-118.240587,101.49,52.64,21.97,78740,0.5136,78.03,DOS,1
drone_8,34.033873,-118.238669,150.65,33.33,30.28,78206,0.2198,69.72,DOS,1
drone_4,34.040335,-118.248313,93.75,21.31,94.0,1413,0.2249,6.0,NORMAL,0
drone_4,34.071553,-118.237378,266.48,13.97,69.78,568,0.0522,30.22,NORMAL,0
drone_10,34.071851,-118.232926,108.81,14.71,84.71,1059,0.134,15.29,NORMAL,0
drone_3,34.037112,-118.246392,145.38,22.04,70.1,1287,0.1506,29.9,NORMAL,0
drone_9,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_9,34.033013,-118.22785,84.45,37.92,66.41,74821,0.4438,33.59,DOS,1
drone_6,34.057479,-118.25059,183.97,8.68,80.61,676,0.0469,19.39,NORMAL,0
drone_7,34.043104,-118.258345,150.9,7.23,72.15,84,0.0476,27.85,NORMAL,0
drone_6,34.043923,-118.243951,82.04,15.94,94.9,792,0.192,5.1,NORMAL,0
drone_6,34.050457,-118.257877,191.57,16.19,67.82,93,0.0841,32.18,NORMAL,0
drone_5,34.051916,-118.242488,11.04,0.91,10.49,1792,0.0756,89.51,JAMMING,1
drone_2,34.06219,-118.249918,109.71,20.27,84.6,1467,0.1831,15.4,NORMAL,0
drone_2,34.056767,-118.232654,221.52,15.71,70.22,1497,0.0706,29.78,NORMAL,0
drone_6,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_10,34.068436,-118.231302,95.14,16.53,89.46,569,0.1719,10.54,NORMAL,0
drone_9,34.047846,-118.239317,57.76,6.29,69.3,180,0.107,30.7,NORMAL,0
drone_9,34.067118,-118.261525,288.29,22.42,62.28,882,0.0775,37.72,NORMAL,0
drone_10,34.049614,-118.24798,221.13,11.62,64.7,417,0.0523,35.3,NORMAL,0
drone_6,34.0572,-118.2387,100.0,10.0,75.0,500,0.099,25.0,REPLAY_ATTACK,1
drone_10,34.053314,-118.244344,246.06,7.14,82.24,1148,0.0289,17.76,NORMAL,0
drone_5,34.069392,-118.263548,93.51,54.43,54.47,86625,0.5759,45.53,DOS,1
drone_1,34.036155,-118.249877,238.67,14.21,77.75,287,0.0593,22.25,NORMAL,0
drone_8,34.043542,-118.229095,198.57,22.46,81.35,424,0.1125,18.65,NORMAL,0
drone_8,34.033625,-118.226616,165.31,9.88,91.77,59,0.0594,8.23,NORMAL,0
drone_3,34.062741,-118.259975,267.74,11.43,95.51,1247,0.0425,4.49,NORMAL,0
drone_10,34.055514,-118.253129,144.9,11.05,76.17,988,0.0757,23.83,NORMAL,0
drone_8,34.0509,-118.22482,90.61,11.84,80.44,951,0.1292,19.56,NORMAL,0
drone_2,34.034251,-118.236192,116.44,15.97,99.4,615,0.136,0.6,NORMAL,0
drone_4,34.055187,-118.226069,294.83,13.05,71.87,397,0.0441,28.13,NORMAL,0
drone_7,34.035791,-118.259243,197.79,5.08,97.48,740,0.0256,2.52,NORMAL,0
drone_9,34.060215,-118.22911,116.41,24.12,85.26,74,0.2054,14.74,NORMAL,0
drone_9,34.037404,-118.243849,164.94,16.15,99.91,1470,0.0973,0.09,NORMAL,0
drone_7,34.047242,-118.259454,215.83,20.06,85.6,503,0.0925,14.4,NORMAL,0
drone_3,34.058436,-118.238594,148.79,21.68,70.83,1136,0.1447,29.17,NORMAL,0
drone_7,34.057443,-118.234697,127.49,7.05,85.76,1078,0.0549,14.24,NORMAL,0
drone_1,34.037856,-118.258061,230.32,15.0,70.41,579,0.0648,29.59,NORMAL,0
drone_6,34.052588,-118.23944,13.28,1.75,2.15,1867,0.1225,97.85,JAMMING,1
drone_4,34.068457,-118.233008,70.59,38.69,42.18,52227,0.5404,57.82,DOS,1
drone_6,34.036126,-118.237619,65.92,6.05,95.31,1481,0.0904,4.69,NORMAL,0
drone_9,34.058426,-118.260987,51.32,17.8,72.0,428,0.3402,28.0,NORMAL,0
drone_7,34.034215,-118.24048,157.33,7.67,70.3,623,0.0484,29.7,NORMAL,0
drone_9,34.056063,-118.23845,240.21,12.96,86.72,262,0.0537,13.28,NORMAL,0
drone_10,34.048865,-118.254055,150.7,9.68,73.89,768,0.0638,26.11,NORMAL,0
